plate	sample	acquisition	A_cleavage_1	SN_A_cleavage_1	A_cleavage_2	SN_A_cleavage_2	A_intact	SN_A_intact	B_cleavage_1	SN_B_cleavage_1	B_cleavage_2	SN_B_cleavage_2	B_intact	SN_B_intact	E_cleavage_1	SN_E_cleavage_1	E_cleavage_2	SN_E_cleavage_2	E_intact	SN_E_intact	F_cleavage_1	SN_F_cleavage_1	F_cleavage_2	SN_F_cleavage_2	F_intact	SN_F_intact	F5_cleavage_1	SN_F5_cleavage_1	F5_cleavage_2	SN_F5_cleavage_2	F5_intact	SN_F5_intact
149574	333-3F	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5111.7570246414252	153.09207046987635
149574	333-3F	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	333-4A	1	.	.	.	.	3287.5802535615244	182.66646811377441	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	333-4A	2	.	.	.	.	3287.1574622398743	772.64039845843058	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	333-4A	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	333-4B	1	.	.	2306.5674125318806	163.28953011018046	.	.	1760.4970134286555	179.6994432461928	2284.5354618552865	324.63012251619182	4026.7140741909316	24.108888311202996	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	333-4B	2	.	.	2306.659622655533	102.84977360275073	.	.	1760.6139712759366	162.35522849634913	2284.5530648584204	287.21749910188635	4027.2335906978942	23.236208389995344	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	333-4B	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	333-4E	1	.	.	.	.	.	.	1758.254691737322	11.373569103902355	.	.	.	.	.	.	.	.	3615.8267035901995	282.57243400936557	.	.	3786.1315254000383	17.649822126309914	.	.	1872.2284362692153	14.186912852230957	.	.	.	.
149574	333-4E	2	.	.	.	.	.	.	1758.3387514730214	11.353322184914562	.	.	.	.	.	.	.	.	3615.6751663903256	245.03496315104658	.	.	3786.9602978511439	23.965641123056468	.	.	1872.3195636397832	13.564672197325418	.	.	.	.
149574	333-4E	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	333-4F	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5112.1755339370093	129.91933738351369
149574	333-4F	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5111.464277355195	88.866791855662598
149574	333-4F	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	Calibrant	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	NC-A	1	.	.	.	.	3286.9462068019175	360.77268372905257	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	NC-A	2	.	.	.	.	3286.6003062757636	412.8666743870287	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	NC-A	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	NC-B	1	.	.	.	.	.	.	.	.	.	.	4025.5952663458347	199.71313528450929	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	NC-E	1	.	.	.	.	.	.	1758.2251110020109	14.612406841964178	.	.	.	.	.	.	.	.	3615.4806544467297	249.58454288452197	.	.	3786.90009234434	15.873893539951764	.	.	1872.5914350115727	16.943744336550306	.	.	.	.
149574	NC-E	2	.	.	.	.	.	.	1758.3074598545527	11.887203580149832	.	.	.	.	.	.	.	.	3615.2479695018205	224.38831509585657	.	.	3786.5906469093134	18.849517544431109	.	.	1872.1197758718843	15.406730694790074	.	.	.	.
149574	NC-E	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	NC-F	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5111.6649293175406	178.45030579360841
149574	NC-F	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	5111.6341536431455	131.30511384634735
149574	NC-F	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	PC-A	1	998.83339993745278	97.775106329478561	2307.0016940390947	115.0269041812993	3287.0106944379227	162.52705071903213	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	PC-A	2	998.87048997441843	114.77619387704787	2306.7297854917997	120.22328456917717	3286.5315018379315	174.24363282998459	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	PC-A	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	PC-B	1	.	.	2306.3036417186372	86.307970748175336	.	.	1760.1517730866419	89.543878381999988	2284.0340469296948	150.80768098184367	4025.4554600491688	263.06473013711889	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	PC-B	2	.	.	2306.1612966609946	87.012639224742117	.	.	1760.0466401594185	120.70190026420414	2284.048035519801	219.79657824217978	4025.3808134504266	257.61290917544471	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	PC-B	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
149574	PC-E	1	.	.	.	.	.	.	.	.	.	.	.	.	1132.2671353869703	16.461604982036711	2500.639723779107	54.079558243804733	3615.1452359955069	204.70038269265362	.	.	3786.4882347569892	14.681791171756521	.	.	1872.1692198685255	13.409873141000956	.	.	.	.
149574	PC-F	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1345.9984123891704	63.772576084698251	3783.7459239546783	290.08286281705784	.	.	.	.	.	.	5110.9779420423756	151.681946341648
149574	PC-F	2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1345.9760600149255	36.708951926974343	3783.7063146488481	267.99203401790311	.	.	.	.	.	.	5110.9580677619533	142.20177940445771
149574	PC-F	3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
